id,Brand,created_at,favorite_count,retweet_count,text
829484931701145600,audi,Thu Feb 09 00:19:53 +0000 2017,0,0,Great brand positioning! #Audi Super Bowl ad makes a strong pitch for women's equality https://t.co/JBqxpjMgW8 #brandbeforetrend
829484460286603265,audi,Thu Feb 09 00:18:01 +0000 2017,0,0,That #Audi commercial is so awful.
829481014141517826,audi,Thu Feb 09 00:04:19 +0000 2017,0,0,"Watch ""Parody Audi Super Bowl Commercial"" on YouTube - https://t.co/wln0T9bVny"
829480810956935171,audi,Thu Feb 09 00:03:30 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829478177634410497,audi,Wed Feb 08 23:53:03 +0000 2017,0,0,Whats a woman's worth? Great advertisement for Audi. #comm320 Audi Super Bowl Commercial 2017 Daughter https://t.co/Je3bBayK6q
829477696069566465,audi,Wed Feb 08 23:51:08 +0000 2017,0,0,@mn_proffitt what did you think of @Audi  #DriveProgress commercial? #COMI610
829474291079061504,audi,Wed Feb 08 23:37:36 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829473645827272707,audi,Wed Feb 08 23:35:02 +0000 2017,0,1,"RT @GeorgiaForTrump: @Audi This is the worst commercial ever and I will NEVER consider buying another AUDI.

-R8 OWNER

#BOYCOTTAUDI"
829473113146523648,audi,Wed Feb 08 23:32:55 +0000 2017,0,0,@Les8474 @IMBrettDalton @Audi That commercial was sexist.
829471923683938304,audi,Wed Feb 08 23:28:12 +0000 2017,0,0,Audi had an amazing commercial for the Super Bowl. Relevant to today's issues and inspiring to the future #uwleng110 https://t.co/yMH7zG6a8W
829471308119425025,audi,Wed Feb 08 23:25:45 +0000 2017,0,0,Audi commercial sent a beautiful message. But the hashtag really pulled it all together #DriveProgress #SBadReview
829470735836049408,audi,Wed Feb 08 23:23:28 +0000 2017,1,0,Audi commercial is great. But does it bother anyone that their board is not as diverse as the ad would lead you to believe? #SBadReview
829467328194678785,audi,Wed Feb 08 23:09:56 +0000 2017,0,1,RT @WayneJ_Murphy: Audi #DriveProgress Big Game Commercial – “Daughter” @SabineCronin @CiaraEllenEMC #ihavedaughters  https://t.co/LuP0gSqq…
829466639779426305,audi,Wed Feb 08 23:07:12 +0000 2017,0,0,Audi outdid themselves with the gender pay gap commercial! #truth #sad #wgs499bsu
829465973220659202,audi,Wed Feb 08 23:04:33 +0000 2017,0,0,Audi #DriveProgress Big Game Commercial – “Daughter” https://t.co/s4TL90Kb5Z
829465389956423684,audi,Wed Feb 08 23:02:14 +0000 2017,0,1,"RT @yourreallystubi: @garyhbeck @brithume @Audi  thanks Audi, your SB commercial lost you $80k, hello Benz"
829465321685786624,audi,Wed Feb 08 23:01:58 +0000 2017,0,1,"@garyhbeck @brithume @Audi  thanks Audi, your SB commercial lost you $80k, hello Benz"
829465017900634112,audi,Wed Feb 08 23:00:45 +0000 2017,0,0,"Hey, what does it say about the dad in the Audi commercial that he believes that crap.  #thefive"
829464747900669952,audi,Wed Feb 08 22:59:41 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829463988933099520,audi,Wed Feb 08 22:56:40 +0000 2017,1,1,Audi #DriveProgress Big Game Commercial – “Daughter” @SabineCronin @CiaraEllenEMC #ihavedaughters  https://t.co/LuP0gSqq4l
829463728546516992,audi,Wed Feb 08 22:55:38 +0000 2017,0,1,RT @lornaneighbors1: Any woman that has a brain does not like the Audi commercial #TheFive
829463541740482560,audi,Wed Feb 08 22:54:53 +0000 2017,0,2,"RT @hotpink100: Nope didn't appeal to me, the female victim mentality of the @Audi Super Bowl commercial. No thanks. #TheFive"
829462964897976321,audi,Wed Feb 08 22:52:36 +0000 2017,0,0,I am behind in viewing but the Audi commercial was dishonest &amp; distorted. Smart women do not feel disadvantaged eve… https://t.co/IIy1T42kg1
829462881095839744,audi,Wed Feb 08 22:52:16 +0000 2017,0,0,@the five thank you for bringing up that horrible Audi commercial! I had that exact reaction when we watched it during the super bowl!
829462655987482624,audi,Wed Feb 08 22:51:22 +0000 2017,0,0,"Sorry Audi commercial, but I totally disagree! I am not made to feel like I'm less than by every man I meet!"
829462626505781248,audi,Wed Feb 08 22:51:15 +0000 2017,0,0,"I always enjoyed bob but come on .. Audi commercial I as a women take offense !
Never felt that in my 52years"
829462586194280453,audi,Wed Feb 08 22:51:05 +0000 2017,0,0,"@foxandfriends  I am woman, hear me roar: NEVER AN AUDI!! Good grief! Horrible commercial. Phony!"
829462055145062401,audi,Wed Feb 08 22:48:59 +0000 2017,0,0,"@ericbolling because of that commercial, I will never ever ever buy an Audi, nor will I encourage my children to buy them. #LIARS"
829462001919275010,audi,Wed Feb 08 22:48:46 +0000 2017,0,2,"RT @hotpink100: Nope didn't appeal to me, the female victim mentality of the @Audi Super Bowl commercial. No thanks. #TheFive"
829461745982926848,audi,Wed Feb 08 22:47:45 +0000 2017,0,0,"I'm a female&amp;the Audi Commercial insults me.  I don't need ANYONE telling who I can or can't be, especially a company full of men! @TheFive"
829461571684347904,audi,Wed Feb 08 22:47:03 +0000 2017,2,2,"Nope didn't appeal to me, the female victim mentality of the @Audi Super Bowl commercial. No thanks. #TheFive"
829461539283308545,audi,Wed Feb 08 22:46:56 +0000 2017,0,0,I liked a @YouTube video from @markdice https://t.co/a8suvA6PBB Parody Audi Super Bowl Commercial
829461474561122304,audi,Wed Feb 08 22:46:40 +0000 2017,0,0,@DanaPerino @kimguilfoyle @ericbolling my wife hated the Audi commercial more than I did.
829461400141578241,audi,Wed Feb 08 22:46:23 +0000 2017,0,0,@TheFive @greggutfeld Only saps would like the Super Bowl Audi commercial. #TheFive
829461320739192833,audi,Wed Feb 08 22:46:04 +0000 2017,6,1,Any woman that has a brain does not like the Audi commercial #TheFive
829461299432157184,audi,Wed Feb 08 22:45:59 +0000 2017,2,0,#thefive that Audi commercial was a big fail!!
829461138353975299,audi,Wed Feb 08 22:45:20 +0000 2017,0,1,"@Audi This is the worst commercial ever and I will NEVER consider buying another AUDI.

-R8 OWNER

#BOYCOTTAUDI"
829461080145399808,audi,Wed Feb 08 22:45:06 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829460682370347008,audi,Wed Feb 08 22:43:31 +0000 2017,0,0,@Allie__pop that @Audi commercial was playing on my heart strings! 🎻Great ad.  #MSU4413 #ICMKTG
829460465071833089,audi,Wed Feb 08 22:42:40 +0000 2017,1,0,didn't realize audi made a commercial that supports the feminist movement. thats awesome! #wgs499bsu
829458703505977346,audi,Wed Feb 08 22:35:40 +0000 2017,0,0,Growing up in outback Australia I always entertained that I was treated equally until I realised that I wasn't.... https://t.co/YjxuYqH6Lg
829457792503259137,audi,Wed Feb 08 22:32:02 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829453961925107712,audi,Wed Feb 08 22:16:49 +0000 2017,0,0,Audi Super Bowl Commercial 2017 Daughter https://t.co/g7waRqRPeT
829453520499642372,audi,Wed Feb 08 22:15:04 +0000 2017,0,0,"Audi #DriveProgress Big Game Commercial – “Daughter” https://t.co/lD6u3OZb2O via @YouTube 
Great ad @Audi"
829451002080288770,audi,Wed Feb 08 22:05:04 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829450837852315649,audi,Wed Feb 08 22:04:24 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829449486934106123,audi,Wed Feb 08 21:59:02 +0000 2017,0,0,Just came across the new Audi A5 commercial. Pretty great. #audi https://t.co/Vb02XtAJyv https://t.co/hOtj1C1vOT
829448298851364868,audi,Wed Feb 08 21:54:19 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829443678452068352,audi,Wed Feb 08 21:35:57 +0000 2017,0,0,"@Liz_Wheeler @Audi  Well put, Liz. Use existing laws!  (I did) And I am currently driving my LAST Audi after this commercial."
829442299394347008,audi,Wed Feb 08 21:30:29 +0000 2017,0,0,Audi Super Bowl Commercial Pushes Feminism https://t.co/DquUSNX091 Wow #audi just fucked it up here!
829440125612482572,audi,Wed Feb 08 21:21:50 +0000 2017,0,0,"There's A Huge Problem With Audi's Feminist Super Bowl Ad https://t.co/MWWSRCJVwG via @refinery29.
I'm open to new job as a woman of colour."
829438840284778497,audi,Wed Feb 08 21:16:44 +0000 2017,0,0,@Luucymiller1 I missed this commercial during the Super Bowl. Good for Audi for this commercial. It really spoke to me! #WefersS17
829438365351174145,audi,Wed Feb 08 21:14:51 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829434032706437121,audi,Wed Feb 08 20:57:38 +0000 2017,0,297,RT @BellaTwins: Audi ❤ Chills everywhere. Great commercial! N #SuperBowl
829433676744228864,audi,Wed Feb 08 20:56:13 +0000 2017,0,5,"RT @sensicalpoltics: Women are already paid equal to men for equal work. Sorry to ruin your commercial, @Audi"
829430050470641664,audi,Wed Feb 08 20:41:48 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829428510657806343,audi,Wed Feb 08 20:35:41 +0000 2017,0,0,"Check out this Audi commercial. It's just keeps giving them chills!
What do you guys think about it? #GenderEquality
https://t.co/7MtD2IHnlK"
829426684612874241,audi,Wed Feb 08 20:28:26 +0000 2017,0,0,"@Liz_Wheeler @Audi That commercial and 84 Lumber, sad. Thanks for the educated, statistical, well communicated rebuttal."
829425997795647488,audi,Wed Feb 08 20:25:42 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829425901762990080,audi,Wed Feb 08 20:25:19 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829425364900446228,audi,Wed Feb 08 20:23:11 +0000 2017,0,297,RT @BellaTwins: Audi ❤ Chills everywhere. Great commercial! N #SuperBowl
829425231186034688,audi,Wed Feb 08 20:22:39 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829424805397069830,audi,Wed Feb 08 20:20:58 +0000 2017,0,0,Audi #DriveProgress Big Game Commercial – “Daughter” https://t.co/iAt6j7zfC6 via @YouTube
829424791312535552,audi,Wed Feb 08 20:20:54 +0000 2017,0,0,"From Audi's latest US commercial:“She (your daughter) will b valued s less than EVERY man she EVER meets?""such bollocks! dreadful judgment"
829424299014361088,audi,Wed Feb 08 20:18:57 +0000 2017,0,0,Audi Single-Handedly Proves the Premise of Its Super Bowl Commercial Is False with This One Tweet https://t.co/Fv5hDNEFHc
829422855687389184,audi,Wed Feb 08 20:13:13 +0000 2017,0,0,Ben Shapiro: Super Bowl Audi Commercial Self-Destructs on Wage Gap https://t.co/WERZyUyLrs via @YouTube
829422437750153216,audi,Wed Feb 08 20:11:33 +0000 2017,0,0,Audi Super Bowl Commercial Pushes Feminism https://t.co/LSg4AENS2Z via @YouTube
829422180962336768,audi,Wed Feb 08 20:10:32 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829421034210226176,audi,Wed Feb 08 20:05:59 +0000 2017,0,1,RT @Kaxy76: Such an amazing and powerful commercial! I love it so much i had to retweet it again! #driveprogress #womensinspire https://t.c…
829420422194028544,audi,Wed Feb 08 20:03:33 +0000 2017,0,0,@Audi So disappointed to see this commercial and the destruction it will cause.
829418155349000192,audi,Wed Feb 08 19:54:32 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829417806684946433,audi,Wed Feb 08 19:53:09 +0000 2017,0,0,"@Audi Ref - Super Bowl commercial:
What do I tell my daughter - BUY AMERICAN"
829417013311373325,audi,Wed Feb 08 19:50:00 +0000 2017,3,1,Such an amazing and powerful commercial! I love it so much i had to retweet it again! #driveprogress #womensinspire https://t.co/wOfFqewuxT
829413080056659971,audi,Wed Feb 08 19:34:22 +0000 2017,0,444,RT @POPSUGARMoms: This Super Bowl ad from @audi featuring a father and daughter is going to give you serious chills: https://t.co/P5JElbPGc…
829411731273302018,audi,Wed Feb 08 19:29:01 +0000 2017,0,0,Audi with that equality commercial tho
829411276669513728,audi,Wed Feb 08 19:27:12 +0000 2017,0,297,RT @BellaTwins: Audi ❤ Chills everywhere. Great commercial! N #SuperBowl
829411005524369408,audi,Wed Feb 08 19:26:08 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829410237509681152,audi,Wed Feb 08 19:23:04 +0000 2017,0,0,What Were Audi’s Intentions With Their Super Bowl Commercial “Daughter”? https://t.co/ecCfVu6mgk
829408558303281152,audi,Wed Feb 08 19:16:24 +0000 2017,0,72,RT @HuffPostParents: Audi's powerful new Super Bowl commercial tackles gender equality https://t.co/QpZGVDzuy6 https://t.co/d8NJ1ZWsLE
829407518489182208,audi,Wed Feb 08 19:12:16 +0000 2017,1,0,What will @Audi's Super Bowl commercial do for sales? https://t.co/9T1XAksf99
829406203776204802,audi,Wed Feb 08 19:07:03 +0000 2017,0,0,What were Audi’s intentions with their Super Bowl commercial “Daughter” #driveprogress #superbowlcommercials https://t.co/0RWxEQIYxP
829405501154697217,audi,Wed Feb 08 19:04:15 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829402743202721792,audi,Wed Feb 08 18:53:18 +0000 2017,0,0,Audi #DriveProgress Big Game Commercial – “Daughter” https://t.co/b9jPc4kQgl via @YouTube
829400278277509120,audi,Wed Feb 08 18:43:30 +0000 2017,0,1,RT @JefBrads: Is this another Audi #SuperBowl commercial? https://t.co/YKZTM8MzBC
829399252870766594,audi,Wed Feb 08 18:39:26 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829399242963824640,audi,Wed Feb 08 18:39:23 +0000 2017,3,1,Is this another Audi #SuperBowl commercial? https://t.co/YKZTM8MzBC
829397259515203584,audi,Wed Feb 08 18:31:30 +0000 2017,0,0,Audi's Super Bowl Ad With a Dad Contemplating His Daughter's Worth - https://t.co/ZUIqPDoxsg
829394439256887306,audi,Wed Feb 08 18:20:18 +0000 2017,0,0,"Congrats @VenablesBell &amp; @Audi, your #DriveProgress Super Bowl commercial landed a spot on our list; https://t.co/6GdHgWjjoM"
829392541632040960,audi,Wed Feb 08 18:12:45 +0000 2017,0,0,"""What do I tell my daughter?""

Audi USA (Feb 1, 2017) Audi #DriveProgress Big Game Commercial – “Daughter”. https://t.co/NlFMyADkVf"
829392457288839168,audi,Wed Feb 08 18:12:25 +0000 2017,0,0,"@Audi_Online Superbowl commercial tried to communicate wage gap, but really mean you have no value unless you earn income. #ExamineYourHeart"
829390135569555456,audi,Wed Feb 08 18:03:12 +0000 2017,0,0,I liked a @YouTube video https://t.co/B8dhaPdf1c Audi #DriveProgress Big Game Commercial – “Daughter”
829389744656306181,audi,Wed Feb 08 18:01:39 +0000 2017,0,0,#Audi #SuperBowl commercial has powerful message for young girls https://t.co/rIfa5i71K6
829389633708576780,audi,Wed Feb 08 18:01:12 +0000 2017,0,4,RT @peijue_sun: Audi's super bowl ad gives voice of female rights! #NYUDigitalMarketing #SuperBowl https://t.co/hz067PCpP3
829387477270089729,audi,Wed Feb 08 17:52:38 +0000 2017,0,0,"People Are Mad As Hell At This Audi Ad &amp; It's Complete BS 

https://t.co/kLeR5vjfxv via @refinery29"
829387183580704770,audi,Wed Feb 08 17:51:28 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829385038584123393,audi,Wed Feb 08 17:42:57 +0000 2017,0,0,"I agree, I was stunned when I saw this commercial.  
@dennisprager - Audi: The Car for the Unhappy Woman https://t.co/CBYFkxiZnV"
829383145367752713,audi,Wed Feb 08 17:35:25 +0000 2017,0,0,There's A Huge Problem With Audi's Feminist Super Bowl Ad https://t.co/efEEfDcK3X via @Refinery29
829379947097636865,audi,Wed Feb 08 17:22:43 +0000 2017,1,0,@wim_canada How much did you all LOVE that commercial from Audi?
829379227438944256,audi,Wed Feb 08 17:19:51 +0000 2017,0,16,"RT @Julio_Rosas11: As @Audi plays their gender wage gap commercial, just remember they've admitted the gender wage gap is not real multiple…"
829378175830523904,audi,Wed Feb 08 17:15:40 +0000 2017,0,0,Parody Audi Super Bowl Commercial - YouTube https://t.co/2RzWLJkeCR
829378175830523904,audi,Wed Feb 08 17:15:40 +0000 2017,0,0,Parody Audi Super Bowl Commercial - YouTube https://t.co/2RzWLJkeCR
829378156163248129,audi,Wed Feb 08 17:15:36 +0000 2017,0,0,"Bravo, Audi. THIS IS PROGRESS PEOPLE. Finally! Audi #DriveProgress Big Game Commercial – “Daughter” https://t.co/VCAfA05Vce via @YouTube"
829377569573240832,audi,Wed Feb 08 17:13:16 +0000 2017,1,0,"@IvankaTrump @Audi @Audi_Online 
Something tells me this will do more than a super bowl commercial will. #MAGA"
829375659705237504,audi,Wed Feb 08 17:05:40 +0000 2017,0,444,RT @POPSUGARMoms: This Super Bowl ad from @audi featuring a father and daughter is going to give you serious chills: https://t.co/P5JElbPGc…
829375191704821764,audi,Wed Feb 08 17:03:49 +0000 2017,0,0,Audi Super Bowl Commerical Deluged With Sexist Hate https://t.co/fRF3GJ7BWA https://t.co/Jd6ZW7VzXP
829373215130652672,audi,Wed Feb 08 16:55:58 +0000 2017,0,16,"RT @Julio_Rosas11: As @Audi plays their gender wage gap commercial, just remember they've admitted the gender wage gap is not real multiple…"
829373201222336513,audi,Wed Feb 08 16:55:54 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829372486856777728,audi,Wed Feb 08 16:53:04 +0000 2017,0,16,"RT @Julio_Rosas11: As @Audi plays their gender wage gap commercial, just remember they've admitted the gender wage gap is not real multiple…"
829372114276868096,audi,Wed Feb 08 16:51:35 +0000 2017,0,16,"RT @Julio_Rosas11: As @Audi plays their gender wage gap commercial, just remember they've admitted the gender wage gap is not real multiple…"
829372006030270464,audi,Wed Feb 08 16:51:09 +0000 2017,0,0,"@Xiantongwww they did an amazing job, I also found Audi commercial very beautiful!! Watch it ;-) #NYUDigitalMarketing"
829371513581236226,audi,Wed Feb 08 16:49:12 +0000 2017,0,16,"RT @Julio_Rosas11: As @Audi plays their gender wage gap commercial, just remember they've admitted the gender wage gap is not real multiple…"
829371330600517633,audi,Wed Feb 08 16:48:28 +0000 2017,0,1,RT @CatLadousse: WATCH: Audi Super Bowl Commercial 2017 [FULL VIDEO] https://t.co/FhtsjCRazx great commitment on gender diversity love it !…
829371300095393794,audi,Wed Feb 08 16:48:21 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829370555526701057,audi,Wed Feb 08 16:45:24 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829366260572024832,audi,Wed Feb 08 16:28:20 +0000 2017,0,292,"RT @MuslimIQ: Hey @Audi your #Superbowl commercial on gender equity is a pathetic lie. Your actions speak louder
Here's Audi's ALL MALE Boa…"
829365743762419715,audi,Wed Feb 08 16:26:16 +0000 2017,0,0,Audi Super Bowl LI ad touts equal pay https://t.co/hLS7bzKhXG https://t.co/v7uq0LbG5f
829365085441253376,audi,Wed Feb 08 16:23:39 +0000 2017,0,4,RT @princesmunchkin: I liked a @YouTube video from @thenobullshit https://t.co/Qsp8Iih6pM Audi's Feminist Super Bowl Commercial is Bullshit
829364944198045697,audi,Wed Feb 08 16:23:06 +0000 2017,0,5,"RT @sensicalpoltics: Women are already paid equal to men for equal work. Sorry to ruin your commercial, @Audi"
829363214093787136,audi,Wed Feb 08 16:16:13 +0000 2017,0,763,RT @CNN: Audi's Super Bowl ad has a strong message about equal pay https://t.co/waFb5vaAqo https://t.co/LlfzattyC9
829363192140800000,audi,Wed Feb 08 16:16:08 +0000 2017,0,1,WATCH: Audi Super Bowl Commercial 2017 [FULL VIDEO] https://t.co/FhtsjCRazx great commitment on gender diversity love it ! @cercleinterelles
829363181986381824,audi,Wed Feb 08 16:16:06 +0000 2017,2,0,Fav super bowl commercial hands down. #ADPR4300 https://t.co/D6zkMEf2Qe
829362983163744256,audi,Wed Feb 08 16:15:18 +0000 2017,0,0,Hey @Audi @Audi_Online @AudiUSA big fan but TERRIBLE Super Bowl commercial; Rescind and Apologize!!!  It's truly offensive to women. 👎🏻👎🏻
829362539029000193,audi,Wed Feb 08 16:13:32 +0000 2017,0,404,RT @washingtonpost: Audi Super Bowl ad makes a strong pitch for women’s equality https://t.co/rN1cbaFOeo
829361382420123648,audi,Wed Feb 08 16:08:57 +0000 2017,0,0,"Decided to dissect the ""Audi super bowl 2017"" commercial for a propaganda crit. Any opinions that might sway my POV? https://t.co/yaeY1j14BR"
829360778335625223,audi,Wed Feb 08 16:06:32 +0000 2017,0,5,"RT @sensicalpoltics: Women are already paid equal to men for equal work. Sorry to ruin your commercial, @Audi"
829360403893321730,audi,Wed Feb 08 16:05:03 +0000 2017,0,5,"RT @sensicalpoltics: Women are already paid equal to men for equal work. Sorry to ruin your commercial, @Audi"
829357457285726208,audi,Wed Feb 08 15:53:21 +0000 2017,0,250,"RT @_Makada_: The #Audi #SuperBowl commercial is just more liberal feminist propaganda. The ""gender wage gap"" doesn't exist."
829352513467977729,audi,Wed Feb 08 15:33:42 +0000 2017,0,0,"While I appreciate @audi's #superbowl commercial, remember the pay gap disparities exist racially, too https://t.co/hej6P5sVbC"
829350259281104896,audi,Wed Feb 08 15:24:45 +0000 2017,0,0,Still get the chills from this @Audi #superbowl commercial and what they stand for #equalpay #equalwork https://t.co/X6AWZdG3ut | thank you
829349722070609922,audi,Wed Feb 08 15:22:36 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829348043719897089,audi,Wed Feb 08 15:15:56 +0000 2017,0,2,"RT @mary_benton: @AUDI: Girl=Victim
@HYUNDAI: Girl=Hero
 'live' commercial: soldiers watch Super Bowl with families https://t.co/4FnNrZdGMU…"
829347677062230017,audi,Wed Feb 08 15:14:29 +0000 2017,0,2,"RT @mary_benton: @AUDI: Girl=Victim
@HYUNDAI: Girl=Hero
 'live' commercial: soldiers watch Super Bowl with families https://t.co/4FnNrZdGMU…"
829346311203852290,audi,Wed Feb 08 15:09:03 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829345601687019520,audi,Wed Feb 08 15:06:14 +0000 2017,0,0,I liked a @YouTube video https://t.co/2F6SemiiH6 Audi #DriveProgress Big Game Commercial – “Daughter”
829344598526918656,audi,Wed Feb 08 15:02:15 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829344367374692353,audi,Wed Feb 08 15:01:20 +0000 2017,0,0,I liked a @YouTube video https://t.co/fyRhmfWPC9 Audi #DriveProgress Big Game Commercial – “Daughter”
829343803597258755,audi,Wed Feb 08 14:59:05 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829343501942861824,audi,Wed Feb 08 14:57:53 +0000 2017,0,4,RT @racheline_m: Guy in Audi commercial should tell daughter truth about her worth compared to men. Don't lie to young women. Give them the…
829343276394246144,audi,Wed Feb 08 14:57:00 +0000 2017,0,9,RT @OnwardSoldierx: @IMSA @Audi lol WHAT OMFG IMSA! That commercial was cancer lol!
829342147212091392,audi,Wed Feb 08 14:52:30 +0000 2017,0,122,RT @amazingatheist: Nice feminist commercial Audi. Too bad it is predicated on a series of false premises. #SuperBowl commercials.
829341189153366018,audi,Wed Feb 08 14:48:42 +0000 2017,0,458,RT @MarkDice: Doesn't look like @Audi's feminist propaganda #SuperBowl commercial is being very well received.  92% thumbs down! 😂https://t…
829340791780864001,audi,Wed Feb 08 14:47:07 +0000 2017,0,87,RT @LiveStrong4Cure: Dear @84LumberNews and @Audi watch the @Hyundai commercial for instructions on how to be inspirational @yesnicksearcy…
829340296882307072,audi,Wed Feb 08 14:45:09 +0000 2017,0,30,"RT @dickmasterson: After the success of their Super Bowl commercial, Audi announced all new models will feature a left turn, a right turn a…"
829340168528211969,audi,Wed Feb 08 14:44:39 +0000 2017,0,0,Audi's Super Bowl Ad With a Dad Contemplating His Daughter's Worth Will Give You Chills https://t.co/0ODtx9vC25 via @POPSUGARMoms
829340065964896256,audi,Wed Feb 08 14:44:14 +0000 2017,0,0,This was a dope superbowl commercial https://t.co/g8xAAl3IKZ
829339472248578049,audi,Wed Feb 08 14:41:53 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829339262000754689,audi,Wed Feb 08 14:41:03 +0000 2017,0,0,I liked a @YouTube video from @abitofbrittus https://t.co/ZFbe1vs1yH Audi Super Bowl Commercial Pushes Feminism
829338880696578048,audi,Wed Feb 08 14:39:32 +0000 2017,1,2,"@AUDI: Girl=Victim
@HYUNDAI: Girl=Hero
 'live' commercial: soldiers watch Super Bowl with families https://t.co/4FnNrZdGMU
@Mark_J_Perry"
829338245880246276,audi,Wed Feb 08 14:37:00 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829338197587013632,audi,Wed Feb 08 14:36:49 +0000 2017,0,124,RT @USATODAYsports: Audi #SuperBowl commercial has strong statement on pay equality: https://t.co/iD1OiIhvdG #AdMeter https://t.co/XmYMFhLU…
829337271887417349,audi,Wed Feb 08 14:33:08 +0000 2017,1,0,Guess I'll never own an @Audi after that awful super bowl commercial. We need to be able to watch sports without propaganda #wednesdaywisdom
829337067868000258,audi,Wed Feb 08 14:32:19 +0000 2017,0,1,RT @rmcgahen: That @Audi commercial was definitely trolling @realDonaldTrump. #SuperBowl
